id	status	onde	texto	tipo	defeito	evidencia
CFG-HOR-02	duplicata	App.jsx:157 (texto em pages/AccessDeniedPage.jsx:16)	"Sem acesso a {areaLabel}" (areaLabel "Configurações")	sem-permissão	—	mesmo estado de ACS-GLB-10 (atendente em /configuracoes/*): o ProtectedRoute da 157 barra antes da casca (pages/settings/SettingsShell.jsx:56) e desenha AccessDeniedPage.jsx:16 com areaLabel "Configurações"; faltava anotar a origem
CFG-HOR-03	corrigida	pages/settings/settings.css:208, :132	(intro em coluna de 220px à esquerda; com contêiner ≤650px as duas colunas empilham)	responsivo	—	a 132 monta o grid 220px + 1fr para data-settings-page=horario; a 208 (@container max-width:650px) volta a 1fr e tira a borda da intro; "(intro à esquerda)" descrevia só o lado largo, não o que a 208 desenha
CFG-HOR-04	confere	components/messages/BusinessHoursSection.jsx:119	(esqueleto de 2 linhas)	carregando	—	AsyncState skeletonLines={2} na 119; esqueleto com role=status e sr-only em components/ui/AsyncState.jsx:5-6
CFG-HOR-09	corrigida	components/messages/BusinessHoursSection.jsx:133 (texto em components/messages/StatusDot.jsx:5)	"Ativo" · "Inativo"	variante	—	CityStatusDot na 133; os literais estão em StatusDot.jsx:5 (faltava a origem)
CFG-HOR-11	confere	components/messages/BusinessHoursSection.jsx:67	(checkbox "Ativo" desmarcado)	variante	(suspeita) horário recém-criado nasce Inativo sem aviso	checkbox na 67 recebe config.enabled no Editar (:23); sem registro o backend devolve enabled:false, 08:00–18:00 (src/business-hours/business-hours.repository.js:16)
CFG-HOR-12	corrigida	components/messages/BusinessHoursSection.jsx:71	AUSENTE (os dias só aparecem no resumo, :130, e como exemplo no placeholder da Mensagem, :98)	variante	—	o formulário (58-113) não fala dos dias, mas "segunda a sexta" também está no placeholder da 98, não só no resumo; seg–sex fixo em src/business-hours/business-hours.service.js:26
CFG-HOR-13	confere	components/messages/BusinessHoursSection.jsx:75	(balão nativo)	validação	—	input type=time com required (73-80)
CFG-HOR-14	corrigida	components/messages/BusinessHoursSection.jsx:104	"{error}" (do servidor, sem tradução em utils/errorMessages.js: endTime must be after startTime)	validação	sem checagem no formulário; inglês cru; não explica que janela noturna é impossível	a faixa {error} é a 104; a frase vem de src/api/admin-business-hours.routes.js:37-38 e nenhuma regra de errorMessages.js a casa; o texto era só descrição, sem o {error}
CFG-HOR-15	corrigida	components/messages/BusinessHoursSection.jsx:104	"{error}" (do servidor, sem tradução em utils/errorMessages.js: startTime must be in HH:MM format / endTime must be in HH:MM format)	validação	(suspeita) inglês cru	frases em src/api/admin-business-hours.routes.js:31-36; nenhuma regra de errorMessages.js casa "must be in"
CFG-HOR-16	corrigida	components/messages/BusinessHoursSection.jsx:104 (texto em utils/errorMessages.js:133)	"O campo \"{m[1]}\" é obrigatório." (m[1] = message)	validação	nome técnico do campo em inglês	o backend responde message is required (src/api/admin-business-hours.routes.js:40-41) e a regra de errorMessages.js:133 monta a frase; faltava a origem
CFG-HOR-17	confere	components/messages/BusinessHoursSection.jsx:72	AUSENTE	validação	— (todos os erros vão para a faixa geral)	os três Field (72, 82, 93) não recebem error; todo erro vai para o <p> da 104
CFG-HOR-19	corrigida	components/messages/BusinessHoursSection.jsx:104 (texto em components/messages/BusinessHoursSection.jsx:50)	"Falha ao salvar"	erro	`<p>` sem role="alert"	<p> sem role na 104; "Falha ao salvar" é o padrão do descreverErro na 50 (faltava a origem)
CFG-HOR-20	corrigida	components/messages/BusinessHoursSection.jsx:128-138	(o resumo volta já com os valores salvos; nenhuma mensagem de sucesso)	sucesso	—	a 46 é o handler (setSavedConfig); o que se vê é o resumo das 128-138 lendo savedConfig (:14); o texto citava "Salvo", que não existe no código
CFG-HOR-21	corrigida	components/messages/BusinessHoursSection.jsx:119	AUSENTE	recarregando	se a recarga falhar, o resumo é trocado pelo erro sem retry	a 48 é a chamada refresh() no handler; a recarga apareceria no AsyncState da 119, que não tem onRetry e não recebe reloading (hooks/useBusinessHoursConfig.js:10 nem o devolve); recarga que falha vira status 'error' (hooks/useAsyncResource.js:25)
CFG-MSG-03	duplicata	App.jsx:157 (texto em pages/AccessDeniedPage.jsx:16, pages/AccessDeniedPage.jsx:5)	"Sem acesso a {areaLabel}" (areaLabel "Configurações") · "Esta área é liberada para administradores e gerentes."	sem-permissão	—	mesmo estado de ACS-GLB-10 (o ProtectedRoute de App.jsx:157 cobre toda /configuracoes/*); literais em AccessDeniedPage.jsx:5 e :16, fora de ±10 de App.jsx:157
CFG-MSG-04	corrigida	pages/settings/messages/MessagesLayout.jsx:18	(conteúdo limitado a 1024px)	variante	—	width="wide" em :18 vira max-w-[1024px] (pages/settings/SettingsShell.jsx:25, :76); é escolha da página, não ponto de quebra
CFG-MSG-05	confere	components/messages/StatusDot.jsx:4	"Ativo" (ponto verde)	variante	—	ponto verde em :4 e "Ativo" em :5; usado em components/messages/AssignmentMessageSection.jsx:178, components/messages/BusinessHoursSection.jsx:133 e components/messages/CityNoticeRow.jsx:118
CFG-MSG-BV-02	confere	pages/settings/messages/WelcomePage.jsx:21	(esqueleto de 3 linhas pulsando; sr-only Carregando… do primitivo)	carregando	—	AsyncState na 21 sem skeletonLines (3 por padrão, components/ui/AsyncState.jsx:14)
CFG-MSG-BV-06	confere	pages/settings/messages/WelcomePage.jsx:24	AUSENTE	recarregando	`useChannels` não expõe `reloading`: nada indica a recarga; se ela falhar, a lista inteira vira o bloco de erro	hooks/useChannels.js:12 não devolve reloading; recarga que falha põe status 'error' (hooks/useAsyncResource.js:25) e o AsyncState da 21 troca a lista pelo erro
CFG-MSG-BV-08	confere	pages/settings/settings.css:125	(intro à esquerda, lista à direita)	responsivo	—	WelcomePage.jsx:12 usa .settings-message-library; settings.css:125 dá 200px + 1fr com contêiner ≥820px
CFG-MSG-BV-11	confere	components/messages/ChannelWelcomeMessageRow.jsx:105	"{canal}" + "{texto da boas-vindas}" (quebra linha: settings.css:123 anula o `truncate`)	variante	—	nome na 105 e mensagem na 106 com truncate; settings.css:123 (fora de @layer) põe white-space:normal nesses <p>
CFG-MSG-BV-13	corrigida	components/messages/ChannelWelcomeMessageRow.jsx:62-82	"{channel.name}" · "Cancelar" · "Salvar"	edição-inline	textarea sem rótulo acessível (o nome do canal é um `<p>` solto, sem placeholder nem aria-label)	"Cancelar" (75) e "Salvar" (78) ficavam fora de ±10 da 62; textarea 65-71 sem id, aria-label nem placeholder
CFG-MSG-BV-14	confere	components/messages/ChannelWelcomeMessageRow.jsx:70	(balão nativo do navegador)	validação	—	required na 70
CFG-MSG-BV-15	confere	components/messages/ChannelWelcomeMessageRow.jsx:72	"{error}" (mensagem do servidor em inglês, sem tradução em utils/errorMessages.js: welcomeMessage must be 4096 characters or fewer)	validação	sem contador nem maxLength; texto técnico em inglês na tela	a rota recusa > 4096 com essa frase (src/api/admin-channels.routes.js:209-210); textarea sem maxLength; errorMessages.js não a traduz
CFG-MSG-BV-17	corrigida	components/messages/ChannelWelcomeMessageRow.jsx:72 (texto em components/messages/ChannelWelcomeMessageRow.jsx:39)	"Falha ao salvar" (ou a mensagem do backend)	erro	`<p>` sem role="alert"	<p> sem role na 72; o literal está na 39 (faltava a origem)
CFG-MSG-BV-18	corrigida	components/messages/ChannelWelcomeMessageRow.jsx:101-107, :86-97	(volta ao resumo com o texto anterior até a recarga; nenhuma mensagem de sucesso)	sucesso	o resumo mostra o texto ANTIGO até a recarga terminar (a linha lê channel.welcomeMessage, :106); ao criar, a linha volta a oferecer "Criar boas-vindas" (:94) nesse intervalo	a 36 é o handler; o que aparece é o resumo (101-126) ou, se o canal não tinha boas-vindas, a linha das 86-97, ambos lendo a prop antiga até o onSaved/refresh (:37)
CFG-MSG-BV-21	corrigida	components/messages/ChannelWelcomeMessageRow.jsx:121 (texto em components/messages/ChannelWelcomeMessageRow.jsx:55)	"Falha ao excluir"	erro	`<p>` sem role="alert"	<p> sem role na 122; o literal está na 55 (faltava a origem)
CFG-MSG-AE-02	confere	pages/settings/settings.css:125	(2 colunas)	responsivo	—	AssignmentPage.jsx:5 usa .settings-message-editor; settings.css:125 põe a intro na coluna de 200px com contêiner ≥820px
CFG-MSG-AE-03	confere	components/messages/AssignmentMessageSection.jsx:163	(esqueleto de 2 linhas)	carregando	—	AsyncState skeletonLines={2} na 163
CFG-MSG-AE-09	corrigida	components/messages/AssignmentMessageSection.jsx:178 (texto em components/messages/StatusDot.jsx:5)	"Ativo" · "Inativo"	variante	—	CityStatusDot na 178; literais em StatusDot.jsx:5 (faltava a origem)
CFG-MSG-AE-10	confere	pages/settings/settings.css:208	(colunas empilham)	responsivo	—	.settings-message-pair tem 2 colunas (settings.css:126) e a @container(max-width:650px) da 208 o põe em 1fr; o par está em AssignmentMessageSection.jsx:175
CFG-MSG-AE-11	corrigida	components/messages/AssignmentMessageSection.jsx:76-157	"Ativo" · "Mensagem de abertura" · "Mensagem de encerramento" · "Atendentes" · "Canais" · "Cancelar" · "Salvar"	resumo↔formulário	— (diferente do horário, o formulário não tem título)	o form vai de 76 a 157; os rótulos estão em 82, 87, 101, 116, 132, 151, 154 (a maioria fora de ±10 da 76); nenhum título no form
CFG-MSG-AE-13	confere	components/messages/AssignmentMessageSection.jsx:84	(grid 2 colunas)	responsivo	—	lg:grid-cols-2 na 84 (textareas) e na 114 (Atendentes/Canais); nada em settings.css anula
CFG-MSG-AE-14	confere	components/messages/AssignmentMessageSection.jsx:96	(balão nativo)	validação	—	required na 96 (e na 110)
CFG-MSG-AE-15	corrigida	components/messages/AssignmentMessageSection.jsx:148 (texto em utils/errorMessages.js:133)	"O campo \"{m[1]}\" é obrigatório." (m[1] = openingMessage ou closingMessage)	validação	nome técnico do campo em inglês	a rota responde openingMessage/closingMessage is required (src/api/admin-assignment-messages.routes.js:34-39); a frase sai de errorMessages.js:133 com aspas retas, não «»
CFG-MSG-AE-16	confere	components/messages/AssignmentMessageSection.jsx:89	AUSENTE	validação	o backend só troca as 3 conhecidas (split/join); o erro vai literal ao cliente sem aviso	src/assignment-messages/message-placeholders.js:18-23 só troca as 3 variáveis exatas por split/join; o form (89-111) não confere nada
CFG-MSG-AE-17	confere	components/messages/AssignmentMessageSection.jsx:80	AUSENTE	validação	o backend retorna cedo (`!agentIds.includes`) e nada é enviado, mas o resumo mostra "Ativo"	src/assignment-messages/assignment-message.service.js:8-10 sai cedo sem agente/canal; o StatusDot do resumo (178) lê só config.enabled
CFG-MSG-AE-18	confere	components/messages/AssignmentMessageSection.jsx:118	AUSENTE (título "Atendentes" sem nada embaixo)	vazio	erro silencioso / estado vazio ausente	só agents é lido de useAgentsAdmin (:14); o map da 118 não tem ramo vazio nem de erro
CFG-MSG-AE-19	confere	components/messages/AssignmentMessageSection.jsx:134	AUSENTE (título "Canais" sem nada embaixo)	vazio	erro silencioso / estado vazio ausente	só channels é lido de useChannels (:15); o map da 134 não tem ramo vazio nem de erro
CFG-MSG-AE-20	confere	components/messages/AssignmentMessageSection.jsx:84	AUSENTE (recurso inexistente)	variante	—	busquei prévia/preview/substitu no arquivo: nada; o form (76-157) só tem as textareas
CFG-MSG-AE-22	corrigida	components/messages/AssignmentMessageSection.jsx:148 (texto em components/messages/AssignmentMessageSection.jsx:68)	"Falha ao salvar"	erro	`<p>` sem role="alert"	<p> sem role na 148; literal na 68 (faltava a origem)
CFG-MSG-AE-23	corrigida	components/messages/AssignmentMessageSection.jsx:172-183	(o resumo volta já com os valores salvos; nenhuma mensagem de sucesso)	sucesso	—	a 64 é o handler; o resumo das 172-183 lê savedConfig (:21); "Salvo" não existe no código
CFG-MSG-AE-24	corrigida	components/messages/AssignmentMessageSection.jsx:163	AUSENTE	recarregando	se a recarga falhar, o resumo recém-salvo é trocado pelo erro SEM retry (AE-04)	a 66 é a chamada refresh(); a recarga apareceria no AsyncState da 163, sem onRetry; o hook não devolve reloading (hooks/useAssignmentMessageConfig.js:10)
CFG-AUT-MENU-01	duplicata	App.jsx:157 (texto em pages/AccessDeniedPage.jsx:16, pages/AccessDeniedPage.jsx:5)	"Sem acesso a {areaLabel}" · "Esta área é liberada para administradores e gerentes."	sem-permissão	—	duplicata de ACS-GLB-10: App.jsx:157 é o ProtectedRoute level=admin da rota-mãe /configuracoes (areaLabel Configurações) e barra o atendente antes da página; h1 em AccessDeniedPage.jsx:16, texto admin na :5; o portão da casca (SettingsShell.jsx:56) nunca chega a negar
CFG-AUT-MENU-02	corrigida	pages/settings/automation/MenuTriagePage.jsx:14 (texto em components/ui/ScopeBadge.jsx:3)	"Este canal"	variante	selo "Este canal" numa página sem canal escolhido: pergunta e opções do menu são globais, só o interruptor é por canal	scope=channel na :14 vira o selo desenhado em SettingsShell.jsx:66; o literal está em ScopeBadge.jsx:3 (faltava a origem); defeito confere: as rotas de src/api/admin-triage.routes.js:18-79 não recebem canal, só channels.triage_enabled é por canal
CFG-AUT-MENU-04	corrigida	pages/settings/automation/MenuTriagePage.jsx:15, components/TriageAdminTab.jsx:169, components/TriageAdminTab.jsx:203	(botão some; formulário não aparece porque está dentro do AsyncState em erro)	interação:criando	sem botão e sem formulário até sair da página e voltar: o erro do AsyncState (TriageAdminTab.jsx:169) não tem Tentar de novo e o formulário (TriageAdminTab.jsx:203) só existe dentro dele	o botão some pela :15 (!creating); com status error o AsyncState.jsx:19-29 devolve só o erro, sem onRetry; é determinado pelo código, então (suspeita) não se aplica; o + virou vírgula
CFG-AUT-MENU-05	confere	components/TriageAdminTab.jsx:169	(esqueleto 4 linhas)	carregando	—	AsyncState status=loading com skeletonLines=4 na :169 vira o Skeleton de AsyncState.jsx:3-11 (role=status, sr-only)
CFG-AUT-MENU-09	confere	components/TriageAdminTab.jsx:169	AUSENTE	recarregando	`useTriage` não expõe `reloading`; nada indica a recarga	useTriage.js:18 devolve config/options/status/error/loading/refresh, sem reloading; busquei reloading em frontend/src: só aparece em useAsyncResource.js:9 e :36
CFG-AUT-MENU-10	corrigida	components/TriageAdminTab.jsx:190, components/SectionHelp.jsx:17	"Triagem" · "Cada opção é um item do menu automático mostrado ao cliente na primeira" · "mensagem. Ele escolhe pelo número ou digitando uma palavra-chave, e a" · "conversa entra direto na fila do setor certo." · "Exemplo: opção 1 → Financeiro, palavras-chave: fatura, boleto, conta," · "pagamento." · "Entendi"	interação:ajuda aberta	—	os trechos com … não existem no código (texto real em TriageAdminTab.jsx:192-198; Entendi em SectionHelp.jsx:21); a 2ª ref estava entre parênteses sem texto em; SectionHelp abre WaDialog, que é o Dialog modal (WaDialog.jsx:36-41), não popover; REL-AJ-01 usa interação:ajuda aberta
